session_id,event_name,event_time,event_id,traffic_source,event_metadata
e6c62919-e6d3-47d2-aaad-d14eade90488,CLICK,2020-11-14T08:58:29.425431Z,6f8f2119-78f9-409c-8814-2c856b0d0cef,MOBILE,
e6c62919-e6d3-47d2-aaad-d14eade90488,SCROLL,2020-11-14T10:03:31.425431Z,4af8632a-0304-4769-93dc-1a23081d8df8,MOBILE,
e6c62919-e6d3-47d2-aaad-d14eade90488,SEARCH,2020-11-14T11:09:30.425431Z,6c2784e0-2a05-41ea-8f47-47bfd38603da,MOBILE,{'search_keywords': 'Baju'}
e6c62919-e6d3-47d2-aaad-d14eade90488,ITEM_DETAIL,2020-11-14T12:15:16.425431Z,cbe5ded6-7a4c-4b75-a722-1cd9d75b5ae4,MOBILE,
e6c62919-e6d3-47d2-aaad-d14eade90488,CLICK,2020-11-14T13:19:23.425431Z,e8b4e2d9-11bd-41fa-b041-946c01711463,MOBILE,
e6c62919-e6d3-47d2-aaad-d14eade90488,SEARCH,2020-11-14T14:24:20.425431Z,04393caa-9a34-420e-b11a-f5846ac9a544,MOBILE,{'search_keywords': 'Sepatu Nike'}
e6c62919-e6d3-47d2-aaad-d14eade90488,SEARCH,2020-11-14T15:30:16.425431Z,4201f79b-a902-4c13-8119-cdc59b7c3dda,MOBILE,{'search_keywords': 'Bekas'}
e6c62919-e6d3-47d2-aaad-d14eade90488,SCROLL,2020-11-14T16:36:58.425431Z,82c8f26d-785a-4282-ad1d-cd8393ce193d,MOBILE,
e6c62919-e6d3-47d2-aaad-d14eade90488,SEARCH,2020-11-14T17:41:48.425431Z,1a64f587-6086-4d57-95c9-f2cd3cb1fda9,MOBILE,{'search_keywords': 'Tas Wanita'}
e6c62919-e6d3-47d2-aaad-d14eade90488,PROMO_PAGE,2020-11-14T18:48:36.425431Z,ea101f92-8199-437c-8263-124db8c1c481,MOBILE,
e6c62919-e6d3-47d2-aaad-d14eade90488,CLICK,2020-11-14T19:55:30.425431Z,68083fbb-aed0-4479-b219-b8c828f633fb,MOBILE,
1ba29bca-3656-4ea0-9674-17628d4962e0,HOMEPAGE,2020-11-20T16:23:06.425431Z,51be7875-33c3-4bbc-92e0-6e97cad32231,MOBILE,
1ba29bca-3656-4ea0-9674-17628d4962e0,ADD_TO_CART,2020-11-21T06:09:14.425431Z,f3bc69f9-fcb6-45a5-9227-1ff8916f3864,MOBILE,"{'product_id': 29950, 'quantity': 14, 'item_price': 319709}"
1ba29bca-3656-4ea0-9674-17628d4962e0,ADD_PROMO,2020-11-21T19:53:47.425431Z,ddb42693-011a-43fa-be84-ebce898efdc4,MOBILE,"{'promo_code': 'LIBURDONG', 'promo_amount': 2103}"
1ba29bca-3656-4ea0-9674-17628d4962e0,BOOKING,2020-11-22T23:21:03.425431Z,60308f41-5bcd-4787-bcd9-d75405f93f6b,MOBILE,{'payment_status': 'Success'}
1ba29bca-3656-4ea0-9674-17628d4962e0,SCROLL,2020-11-21T06:06:42.425431Z,47e348b7-1399-410a-93f5-341c79a3654b,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,HOMEPAGE,2020-11-28T19:38:19.425431Z,7dd1667e-d5be-4247-9ea3-7381ebcf32fd,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,ADD_TO_CART,2020-11-28T21:51:49.425431Z,59610bf7-4ced-4f01-a6d3-f7027ccd6003,MOBILE,"{'product_id': 6695, 'quantity': 3, 'item_price': 385256}"
e416bc01-0fbc-42f3-a91c-70e0fe36099b,ADD_TO_CART,2020-11-29T00:06:56.425431Z,b3f5cdad-05da-47f6-9cc8-42fedd08a46e,MOBILE,"{'product_id': 57976, 'quantity': 1, 'item_price': 287528}"
e416bc01-0fbc-42f3-a91c-70e0fe36099b,ADD_TO_CART,2020-11-29T02:24:23.425431Z,e10d5754-98fa-4499-9860-06dd0f4f4c08,MOBILE,"{'product_id': 43132, 'quantity': 1, 'item_price': 302768}"
e416bc01-0fbc-42f3-a91c-70e0fe36099b,ADD_TO_CART,2020-11-29T04:39:49.425431Z,0696c59c-8a20-4db7-9f83-ab320bc56144,MOBILE,"{'product_id': 27318, 'quantity': 5, 'item_price': 279672}"
e416bc01-0fbc-42f3-a91c-70e0fe36099b,ADD_TO_CART,2020-11-29T06:52:28.425431Z,98a4f520-19af-4bb8-bbb6-6e0be7dbb016,MOBILE,"{'product_id': 32455, 'quantity': 2, 'item_price': 93285}"
e416bc01-0fbc-42f3-a91c-70e0fe36099b,ADD_PROMO,2020-11-29T09:08:04.425431Z,c21fc528-702c-4618-a5a2-70788c4b7d49,MOBILE,"{'promo_code': 'BUYMORE', 'promo_amount': 5217}"
e416bc01-0fbc-42f3-a91c-70e0fe36099b,BOOKING,2020-11-30T23:24:01.425431Z,15162a9c-111a-422d-b643-4c4fa76b6c06,MOBILE,{'payment_status': 'Success'}
e416bc01-0fbc-42f3-a91c-70e0fe36099b,SEARCH,2020-11-28T21:53:48.425431Z,a39e0c0a-1a64-4eff-9984-065e918a9b7e,MOBILE,{'search_keywords': 'Baju'}
e416bc01-0fbc-42f3-a91c-70e0fe36099b,SEARCH,2020-11-29T00:09:55.425431Z,0c41ce7f-ea01-453c-a4be-5295009becd8,MOBILE,{'search_keywords': 'Dress Kondangan'}
e416bc01-0fbc-42f3-a91c-70e0fe36099b,SEARCH,2020-11-29T02:25:02.425431Z,4de84cb6-309a-4b6b-a4c7-c57ed2ea7f90,MOBILE,{'search_keywords': 'Barang Bekas'}
e416bc01-0fbc-42f3-a91c-70e0fe36099b,ITEM_DETAIL,2020-11-29T04:39:04.425431Z,1a048ebe-49d7-4729-a71a-d4cb5ec061f1,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,CLICK,2020-11-29T06:51:01.425431Z,34e336ec-5652-49f3-9c28-98d3a552d9e2,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,SCROLL,2020-11-29T09:08:04.425431Z,da4c4475-2287-418f-a266-32e8562d88a3,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,CLICK,2020-11-29T11:21:13.425431Z,42c3a51a-9f9e-43b2-bbce-ab171d04e2f7,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,CLICK,2020-11-29T13:35:25.425431Z,b62ce3aa-79e4-41d2-90e6-34ffb7d64621,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,PROMO_PAGE,2020-11-29T15:47:59.425431Z,a7d5b564-b807-4ab5-8261-abb93aa5caab,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,HOMEPAGE,2020-11-29T18:00:11.425431Z,f35b46c0-e70f-4462-8c76-4045f351e30f,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,SCROLL,2020-11-29T20:12:27.425431Z,6f24e77b-b500-48e1-839b-1d7c323f52c1,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,CLICK,2020-11-29T22:29:47.425431Z,33b92ddb-cda7-43c1-88e9-315e5e2d6b23,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,CLICK,2020-11-30T00:42:18.425431Z,b7a331b1-577f-463b-99bb-923f9b68904b,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,PROMO_PAGE,2020-11-30T02:57:41.425431Z,8f98d0ba-bb08-4f8e-ad43-75eb40ddafdd,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,ITEM_DETAIL,2020-11-30T05:15:00.425431Z,5528ced8-7b1f-44ef-8999-e77aab54a04a,MOBILE,
e416bc01-0fbc-42f3-a91c-70e0fe36099b,PROMO_PAGE,2020-11-30T07:30:57.425431Z,3cae3922-db69-4d58-9546-cb6cea976779,MOBILE,
600f74c6-d6b5-45cd-a943-d06cf5351dca,HOMEPAGE,2020-12-07T01:42:12.425431Z,cedc9a81-8c53-4199-a663-c8f9ae684464,MOBILE,
600f74c6-d6b5-45cd-a943-d06cf5351dca,ADD_TO_CART,2020-12-07T04:24:30.425431Z,1f491ab4-caaf-40ba-b3ff-d70f82919ca5,MOBILE,"{'product_id': 58836, 'quantity': 1, 'item_price': 227954}"
600f74c6-d6b5-45cd-a943-d06cf5351dca,ADD_TO_CART,2020-12-07T07:10:38.425431Z,099ca226-c20e-4b7d-b9e7-56a08e2eb908,MOBILE,"{'product_id': 30045, 'quantity': 1, 'item_price': 240551}"
600f74c6-d6b5-45cd-a943-d06cf5351dca,ADD_TO_CART,2020-12-07T09:50:28.425431Z,6a55cf94-fa1d-4727-b152-d87ba1323d97,MOBILE,"{'product_id': 35114, 'quantity': 1, 'item_price': 240271}"
600f74c6-d6b5-45cd-a943-d06cf5351dca,ADD_TO_CART,2020-12-07T12:32:34.425431Z,064eee34-74e7-41c1-ad08-25fb107941a9,MOBILE,"{'product_id': 4910, 'quantity': 1, 'item_price': 280808}"
600f74c6-d6b5-45cd-a943-d06cf5351dca,BOOKING,2020-12-08T23:36:57.425431Z,e7ac34c3-b3a5-4baf-a08b-0bcaeb0d4761,MOBILE,{'payment_status': 'Success'}
600f74c6-d6b5-45cd-a943-d06cf5351dca,HOMEPAGE,2020-12-07T04:22:49.425431Z,90251466-2b73-4933-88aa-1a1e1f6f7823,MOBILE,
600f74c6-d6b5-45cd-a943-d06cf5351dca,HOMEPAGE,2020-12-07T07:05:29.425431Z,94f16ec0-1dc7-4709-9368-55190d69ccd3,MOBILE,
600f74c6-d6b5-45cd-a943-d06cf5351dca,SEARCH,2020-12-07T09:47:28.425431Z,a0e18239-9784-481e-8533-26d25c564b8f,MOBILE,{'search_keywords': 'Dress Pesta'}
600f74c6-d6b5-45cd-a943-d06cf5351dca,SEARCH,2020-12-07T12:28:52.425431Z,81d7da7e-a312-4feb-963b-108d1f6f7173,MOBILE,{'search_keywords': 'Baju'}
600f74c6-d6b5-45cd-a943-d06cf5351dca,ITEM_DETAIL,2020-12-07T15:10:10.425431Z,e87fd127-7895-496a-9a37-059a77ac460a,MOBILE,
600f74c6-d6b5-45cd-a943-d06cf5351dca,ITEM_DETAIL,2020-12-07T17:49:54.425431Z,a8be7c35-4acb-473c-98b2-b94d18a2a8a5,MOBILE,
600f74c6-d6b5-45cd-a943-d06cf5351dca,SCROLL,2020-12-07T20:31:17.425431Z,5ea8cf78-533a-4d1a-9692-50c20c916e3e,MOBILE,
600f74c6-d6b5-45cd-a943-d06cf5351dca,CLICK,2020-12-07T23:12:32.425431Z,854a6f60-35d9-4978-a075-7d7818609e37,MOBILE,
600f74c6-d6b5-45cd-a943-d06cf5351dca,CLICK,2020-12-08T01:52:24.425431Z,69ae3006-4c2e-4213-85cf-77c737d58b2c,MOBILE,
600f74c6-d6b5-45cd-a943-d06cf5351dca,HOMEPAGE,2020-12-08T04:37:21.425431Z,4071c052-f5b6-49d8-a1e4-606689d3a52b,MOBILE,
600f74c6-d6b5-45cd-a943-d06cf5351dca,PROMO_PAGE,2020-12-08T07:18:53.425431Z,b45e8a6f-b682-4cbb-a4ce-f07f443de223,MOBILE,
600f74c6-d6b5-45cd-a943-d06cf5351dca,ITEM_DETAIL,2020-12-08T10:02:21.425431Z,39ebf0fa-7085-4f4e-9cf9-f58629614d3b,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,HOMEPAGE,2020-12-16T15:59:58.425431Z,39dc097b-dd33-4ecc-86cd-5484b0a9aed1,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,ADD_TO_CART,2020-12-16T16:11:47.425431Z,d54c80fa-ccb9-4a55-8140-d14e3760b77d,MOBILE,"{'product_id': 14560, 'quantity': 1, 'item_price': 403071}"
fef66a58-cb41-4f25-ab5c-15607c5625d9,BOOKING,2020-12-16T23:23:29.425431Z,cea4a59d-b736-4a37-8fad-35919fcf58b9,MOBILE,{'payment_status': 'Success'}
fef66a58-cb41-4f25-ab5c-15607c5625d9,CLICK,2020-12-16T16:12:40.425431Z,19a8a66e-0f57-4ed3-98a4-9d22ac27851e,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,CLICK,2020-12-16T16:24:36.425431Z,2f9f2993-5fdc-421e-bc53-0e74f2dd2626,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,ITEM_DETAIL,2020-12-16T16:36:42.425431Z,015b632f-0c6f-4064-88d4-74f6a7caa27e,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,HOMEPAGE,2020-12-16T16:49:06.425431Z,6cc79afd-b170-4d54-b328-14f8ca502420,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SCROLL,2020-12-16T17:01:38.425431Z,e12f0062-2d12-47db-bde8-79f0d7d241a8,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,HOMEPAGE,2020-12-16T17:14:12.425431Z,fcdfe574-1bb5-47cc-ab94-52cff8cb3ce0,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,HOMEPAGE,2020-12-16T17:27:05.425431Z,de510f1c-16d7-4356-b264-c0979cc5bce0,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SEARCH,2020-12-16T17:39:16.425431Z,6fe93345-ab01-44f6-bb8e-46810cd3f44d,MOBILE,{'search_keywords': 'Dress Kondangan'}
fef66a58-cb41-4f25-ab5c-15607c5625d9,CLICK,2020-12-16T17:51:32.425431Z,53ac0f18-c5b4-477d-86fb-6a44b437a2ce,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SCROLL,2020-12-16T18:03:25.425431Z,a44d0c2f-6c58-417c-94c9-a6ae30d1d188,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,CLICK,2020-12-16T18:15:14.425431Z,261f49c8-9db4-40d6-873f-382e174c61ea,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,ITEM_DETAIL,2020-12-16T18:27:31.425431Z,cb3ccbf3-dfe5-4e72-a17e-5f14e1f2e678,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,HOMEPAGE,2020-12-16T18:38:54.425431Z,95aec014-2eeb-4524-8639-19219873dbbf,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SEARCH,2020-12-16T18:51:16.425431Z,aebb7b35-e985-4aba-9533-5aa39b9df8e4,MOBILE,{'search_keywords': 'Second Hand'}
fef66a58-cb41-4f25-ab5c-15607c5625d9,SCROLL,2020-12-16T19:03:22.425431Z,d8baa099-620b-4a66-b15a-ca28edc0bf44,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,HOMEPAGE,2020-12-16T19:15:46.425431Z,64e3245c-04af-49a2-a417-02e4c28df469,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SCROLL,2020-12-16T19:27:41.425431Z,11df64f3-61c6-40d9-8210-899b2e4d5c3b,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,HOMEPAGE,2020-12-16T19:40:26.425431Z,dc02ea64-903f-4151-a4a8-9fc41af6cd86,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,PROMO_PAGE,2020-12-16T19:52:17.425431Z,328f8954-cd3c-4d6e-872e-40350fbcdc01,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,HOMEPAGE,2020-12-16T20:04:23.425431Z,7a7640ae-31fb-46a3-979b-0a0f459c5fd2,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SEARCH,2020-12-16T20:17:03.425431Z,4efffec6-6dbf-4704-a52f-2966bf9af481,MOBILE,{'search_keywords': 'T-Shirt'}
fef66a58-cb41-4f25-ab5c-15607c5625d9,SEARCH,2020-12-16T20:29:28.425431Z,d0d6bbac-37c6-42a0-94b6-70a2274daaef,MOBILE,{'search_keywords': 'Barang Bekas'}
fef66a58-cb41-4f25-ab5c-15607c5625d9,SEARCH,2020-12-16T20:42:24.425431Z,b67f11b5-5a24-4238-87a4-fee1fb03b084,MOBILE,{'search_keywords': 'Dress Kondangan'}
fef66a58-cb41-4f25-ab5c-15607c5625d9,CLICK,2020-12-16T20:54:50.425431Z,2519dc46-8ed7-4d4a-ae08-7b8b64142781,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,CLICK,2020-12-16T21:07:19.425431Z,7a1d30ec-1e76-40e0-b03b-ace7eef8ffe0,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,CLICK,2020-12-16T21:19:14.425431Z,818b90cf-dfec-46dc-995a-c5559ed067cd,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SEARCH,2020-12-16T21:30:59.425431Z,553b76b0-8bcc-4cc5-8ce6-70de08607ec8,MOBILE,{'search_keywords': 'Dress Kondangan'}
fef66a58-cb41-4f25-ab5c-15607c5625d9,SCROLL,2020-12-16T21:43:35.425431Z,1fb74b1d-3f4f-4dd3-846d-fd5537788bb6,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SEARCH,2020-12-16T21:55:39.425431Z,86880ec4-c174-4e64-86a3-dd1dec4ac227,MOBILE,{'search_keywords': 'Sepatu Nike'}
fef66a58-cb41-4f25-ab5c-15607c5625d9,PROMO_PAGE,2020-12-16T22:07:22.425431Z,dbf55611-accb-49c3-b03a-32c079e10b81,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SEARCH,2020-12-16T22:19:28.425431Z,5c7ada49-e148-4f01-a5de-08924a11c0f4,MOBILE,{'search_keywords': 'Tas Wanita'}
fef66a58-cb41-4f25-ab5c-15607c5625d9,CLICK,2020-12-16T22:30:59.425431Z,4e9a7771-8e17-415e-80bd-ad899b1f4cd9,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,CLICK,2020-12-16T22:43:34.425431Z,407a782a-667c-4468-a09b-b0a13b21a5c6,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SCROLL,2020-12-16T22:55:51.425431Z,75c45520-995a-4b43-9774-01199ed43eab,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,ITEM_DETAIL,2020-12-17T06:22:35.425431Z,5dac9874-07b5-44f9-b542-da57a660ac1e,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SCROLL,2020-12-17T13:20:42.425431Z,403403b5-f83a-4f6c-b643-4628d5d4abce,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,CLICK,2020-12-17T20:20:15.425431Z,2e5bdfde-55cf-4928-a86c-bc3ecdd92033,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,ITEM_DETAIL,2020-12-18T03:20:37.425431Z,364e9319-a492-41cc-b084-6156d61fe7a1,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SCROLL,2020-12-18T10:20:32.425431Z,fbf1ea55-3ee1-4ef4-b104-a030bcbb5895,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,SEARCH,2020-12-18T17:20:16.425431Z,e4a4e9f9-7ade-4239-887f-c5bf6b121f93,MOBILE,{'search_keywords': 'T-Shirt'}
fef66a58-cb41-4f25-ab5c-15607c5625d9,HOMEPAGE,2020-12-19T00:21:40.425431Z,19cec9e2-c791-46c2-a9f9-b651a4205f73,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,HOMEPAGE,2020-12-19T07:22:09.425431Z,a02f0d81-6f32-4a25-9107-5da05d5fa805,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,CLICK,2020-12-19T14:21:41.425431Z,27c02737-e876-4975-a4af-3cbe13d6898c,MOBILE,
fef66a58-cb41-4f25-ab5c-15607c5625d9,ITEM_DETAIL,2020-12-19T21:21:56.425431Z,cfb93b77-5445-47dc-82d2-6a3453b4a4b1,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,HOMEPAGE,2020-12-21T10:43:49.425431Z,2ddb8a29-fd9d-448e-87fc-297d136cfe8d,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,ADD_TO_CART,2020-12-21T12:18:41.425431Z,8af332a5-733f-4150-b042-6ccd73d2b58b,MOBILE,"{'product_id': 48552, 'quantity': 1, 'item_price': 191040}"
551f5ee3-8e40-411b-8514-e3b37f586daa,BOOKING,2020-12-24T23:34:06.425431Z,d39e19aa-f8dc-4407-9c66-60ce23ff9bb8,MOBILE,{'payment_status': 'Success'}
551f5ee3-8e40-411b-8514-e3b37f586daa,ITEM_DETAIL,2020-12-21T12:19:44.425431Z,4d3dc23f-ca4e-4214-9c8f-98358d6eab64,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-21T13:54:13.425431Z,570600e6-2355-427a-9bce-4b8a2ac0adc7,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-21T15:26:46.425431Z,04c5bf3e-2fd4-4dbf-9cab-cf650683e5c7,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,PROMO_PAGE,2020-12-21T17:04:13.425431Z,0b1c8e7a-b2be-40d5-9e73-de40ba5b67c4,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-21T18:38:50.425431Z,0d177829-5942-456d-bd3d-4ceead5f614d,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,SCROLL,2020-12-21T20:13:26.425431Z,524e4582-33e2-4f32-bb3a-41ba611e79c8,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,ITEM_DETAIL,2020-12-21T21:48:36.425431Z,06a82ca0-e422-49d1-8ca2-adcdfcbbe8fd,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,HOMEPAGE,2020-12-21T23:22:12.425431Z,f511ef4c-9786-4308-a096-be627b5f50ec,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,SCROLL,2020-12-22T00:56:53.425431Z,90a82c6e-f571-474b-bc9c-b5b6f41abeda,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-22T02:28:17.425431Z,6de9cb2f-35c1-48bd-a8e1-366dd12da4e1,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,PROMO_PAGE,2020-12-22T04:02:33.425431Z,696da576-e2e4-4f43-8615-da78f0bc389f,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,HOMEPAGE,2020-12-22T05:37:17.425431Z,498ba25f-0bec-4108-92a2-25f51870a3ae,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-22T07:11:03.425431Z,ef85d74a-6751-436a-9ffe-aff5b436b3b0,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-22T08:45:04.425431Z,01236b4a-fc4f-4393-a844-65cd4304079b,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-22T10:20:10.425431Z,d908a17d-a3a4-4f58-bbd0-b4b4997f0a31,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,SCROLL,2020-12-22T11:55:04.425431Z,9fb77651-956e-4b2f-a633-9fca0f004165,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-22T13:29:27.425431Z,ba16236a-269e-4c4f-901b-2058be786cd2,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-22T15:00:29.425431Z,0060ca59-e735-4ab0-82e0-5cf37af5fcf1,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,ITEM_DETAIL,2020-12-22T16:33:15.425431Z,db8ea0fe-e0fa-4dad-b2af-e9b402de7c68,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-22T18:07:18.425431Z,2eb3aaf1-61d9-4b40-9409-74ce2d6e0ca3,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,HOMEPAGE,2020-12-22T19:40:14.425431Z,f250e89f-d679-4dcb-8f0e-e3e41b2e1405,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,ITEM_DETAIL,2020-12-22T21:15:33.425431Z,3b3c38f6-4449-43d4-9ea7-57b73e9337f9,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,HOMEPAGE,2020-12-22T22:48:31.425431Z,9410b1c8-0cbb-4f75-ab49-3449b6602780,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-23T00:23:03.425431Z,ccfb0972-d90f-4337-b192-8cba859c5109,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,SCROLL,2020-12-23T01:56:24.425431Z,146c935d-9254-4dd7-992f-2d8c0f2647bd,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,ITEM_DETAIL,2020-12-23T03:29:14.425431Z,3af8f6b9-b74a-4680-9e59-5dc40734e1b1,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,SEARCH,2020-12-23T05:03:29.425431Z,85de03af-59ec-4185-8559-df0468e71c54,MOBILE,{'search_keywords': 'Dress Pesta'}
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-23T06:40:07.425431Z,54507b31-e41d-42ed-94e1-e5f642475598,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-23T08:11:46.425431Z,589822a1-e4ff-4836-a943-fe920eefe537,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,SCROLL,2020-12-23T09:46:06.425431Z,5f94932b-9785-4a17-b6dc-7d2cb7ff2679,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,HOMEPAGE,2020-12-23T11:20:21.425431Z,861f9fe1-4b2a-47c2-b876-9d81a57aed5b,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,ITEM_DETAIL,2020-12-23T12:55:49.425431Z,32aa9d65-e227-4b68-ba89-929ff15b8fe0,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,ITEM_DETAIL,2020-12-23T14:30:22.425431Z,cdb71242-bed7-49e1-9f2c-eb908bd36536,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,HOMEPAGE,2020-12-23T16:06:53.425431Z,354d7169-d51c-4bea-8317-f4a24121f992,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-23T17:41:34.425431Z,f9619ad2-076d-4475-b08b-e96db7455e47,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-23T19:16:25.425431Z,df79d11a-d1bd-4e44-8456-8b61f83315c1,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,SEARCH,2020-12-23T20:51:25.425431Z,8ceea2e6-0081-454a-b4ea-b442a2b1daad,MOBILE,{'search_keywords': 'Sepatu Nike'}
551f5ee3-8e40-411b-8514-e3b37f586daa,HOMEPAGE,2020-12-23T22:26:18.425431Z,6b40e666-1d73-434a-b136-4aa41b0bfb36,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,ITEM_DETAIL,2020-12-24T00:00:53.425431Z,23b151eb-cc06-4b14-81b8-63e0c6b76485,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,SCROLL,2020-12-24T01:33:54.425431Z,ed9f4198-3879-4f92-b7ef-bf5709b61c99,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-24T03:08:22.425431Z,85a84a77-070b-442e-b01e-39e10d4ee9da,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-24T04:39:41.425431Z,d67f1148-0a98-4ab5-ad75-c338358f568b,MOBILE,
551f5ee3-8e40-411b-8514-e3b37f586daa,CLICK,2020-12-24T06:13:23.425431Z,606432f2-1827-4ed7-a046-f719bee50932,MOBILE,
